"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @PhilMphela: Must read 👇🏿👇🏿👇🏿,positive
@MattHancock @DominicRaab Trump withdrew funding from Gates Foundation. WHAT ARE THE UK GOVENRMENT GOING TO DO NOW? Keep pushing the Evil Bill Gates vaccine agenda? https://t.co/G1hLhtCbH2,negative
"RT @intheMatrixxx: ""Conspiracy Theory"" is a term invented by the CIA to throw disbelief upon those who got too close to the truth. So, we m…",negative
"RT @World_In_Mins: Can I get a🕺🏻💃🏻Healthcare Workers Dancing and or 
#ClapForOurCarers 👏🏻🍳👏🏻 #ClapforHealthcareWorkers
for this Registered…",positive
Umm he's not a dr. Money don't make you a dr!,negative
RT @DollArntzen: TROJAN HORSE. Gates dad was head of PP so not surprising his son  Bill Gates supports eugenics &amp; depopulation. Gates Calls…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"EXCLUSIVE: Robert F. Kennedy Jr. Drops New Bombshell -- Bill Gates' Coronavirus Vaccine Will Pay Out BILLIONS in Profits to Dr. Fauci's Agency #coronavirusVaccine #crown 
https://t.co/9r3I6EGwI6 https://t.co/ZB1DXOpG1P",negative
"He needs to be thrown with more pies in the face wherever he goes, a book should be written in his honour.......how to become the most hated man on earth",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Ears2Hear2: In YOUR face incongruity

They don't wash their hands
I'll spare you what they do 4 hygiene

Have you ever seen how crowded…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
RT @DollArntzen: TROJAN HORSE. Gates dad was head of PP so not surprising his son  Bill Gates supports eugenics &amp; depopulation. Gates Calls…,negative
Bill Gates Coronavirus Message From Anonymous https://t.co/gwuOW4VXtr via @YouTube,neutral
"Bill Gates says you should read
this book if you want to stop worrying - 
21 Lessons for the 21st Century by Yuval Noah Harari
https://t.co/F2df25tqgN 
#eBooks #winEasy https://t.co/EUsrUJtNfZ",negative
"RT @TomWick15: MANDATED VACCINATIONS!

Do to want this form of control over you?

The WHO, CDC, and notable Globalist (Clinton &amp; Bill Gates…",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @V_4_Vendatta: 💥WE DO NOT NEED VACCINES FROM EVIL BILL GATES💥

💥LISTEN TO DR PATRICK SOON-SHIONG IN RUDY GIULIANI,S PODCAST COMMON SENSE…",negative
"RT @Algerwins: Bill Gates started the Digital Identification project with Microsoft and Gavi years ago....

Ever wonder why he chose to cal…",negative
"RT @JustInformU: Why does Bill Gates talk about the virus like it was scheduled? 

I mean is it weird when he says he wishes the virus woul…",negative
"RT @RussPLFC: @piersmorgan This shows how Bill Gates, despite not having a first aid certificate, is able to steer the world into mass mand…",positive
"Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co/duUhTz7PWy
#IndiaWithPMModi",negative
"@garethicke it's no longer, all roads lead to Rome, it's all roads lead to Bill Gates. He sure sounds like a cheerful chappy",positive
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"RT @PatPenn2: You know why Bill &amp; Melinda Gates push vacc?Because they are considered a,'Biological',instead of a drug therefore No Safety…",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
Yuuuupppppp exactly cause this is EXTRA trash,negative
population control doesnt mean a genocide god-dammit. It mean stop fckin breeding like rabbits. Why stupids keep misunderstanding bill gates speech during tedtalk. Oh wait. https://t.co/gjoy9AEVnY,negative
"RT @RokJohannes: 410,000 People Sign White House Petition To Investigate Bill Gates For Crimes Against Humanity
https://t.co/tvPWcm1E8a",negative
RT @ozhomeschool: @MJFnh @BeachMilk Bill Gates is also involved in funding the Quantum Dot Tattoo which is like the biblical mark of the be…,neutral
RT @tex_suzie: Who you gonna believe? 'Front line' doctor testing &amp; treating patients daily or a 'bought &amp; paid for' expert like Fauci who…,positive
"RT @World_In_Mins: Can I get a🕺🏻💃🏻Healthcare Workers Dancing and or 
#ClapForOurCarers 👏🏻🍳👏🏻 #ClapforHealthcareWorkers
for this Registered…",positive
my mom (lifelong republican) said to me this morning that she was going to vote for joe biden then started yelling at me about bill gates and cell phone trackers. this shit is breaking people’s brains,negative
Nolte: Climate Denier Bill Gates Quietly Buys $43M Oceanfront Home https://t.co/Ge8AUDdGTM via @BreitbartNews,neutral
"RT @Jimcorrsays: Vaccines Contain Disinfectant. At last it's admitted by the media and doctors that it should not be injected.

TIME for th…",negative
"@va_shiva Dr Shiva, thank you for all the informative videos and updates. In all your videos you only talking about fire Fauci. As we aware Fauci only 1 of the tool of super psychopath Bill Gates. He can creates million Fauci. How we could fix Bill Gates?",positive
"RT @BeachMilk: .....and of course there is the story of the PHONEY DRUGS AND VACCINES these folks profited from.

How many more clues do yo…",negative
"Coronavirus vaccine may come sooner rather than later, Bill Gates says https://t.co/aaDsVLItQQ via @YahooNews",neutral
"RT @TravelingUS: #CONSEQUENCES

@realDonaldTrump will not be able to lie about his decisions to downplay #COVID19 for months &amp; abdicate res…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @RogowskiBubba: @DeRedacteur_ Dystopian control, #Covid_19, #5G, Facial Recognition, #vaccinations, Bill Gates, Social Credits and Digit…",neutral
RT @presscoreca: UN WHO will continue releasing biological weapon agents like #COVID19 year after year unless we begin charging @UN #WHO &amp;…,negative
RT @obviousreally: Bill Gates has been accused of causing enormous #human suffering in the third world with his #vaccines. Robert F #Kenned…,negative
"RT @BeachMilk: Bill Gates says that it usually takes over 5 years to develop a vaccine, but if he can cut a few corners, and take a some sa…",negative
"@julie_kelly2 Notice he’s from UW - everyone in WA state is circling the wagons to protect the IMHE, Murray, Bill Gates and Jay Inslee. These are the same organizations and people who benefit from fake climate models. Follow the $",neutral
"RT @MiningDeal: @Education4Libs What could be worse? Bill Gates &amp; Epstein &amp; Harvard along with that $9 Million dollars returned. 
https://t…",neutral
RT @joslyne_raquel: So on Good Friday Bill Gates’ new Microsoft ad dropped featuring prominent satanist Marina Abramovic who makes “art” ou…,neutral
RT @Rita_Banerji: So Bill Gates who praised Modi for his instant #Lockout that left thousands stranded on the streets without food and shel…,negative
"RT @DeAnna4Congress: #TrumpIsNotADoctor

Okay and?

Bill Gates isn't a doctor either.",negative
"RT @SaliTamarra: I bet you didn't know Dr. Fauci sat on MicroSoft's Board of Directors
 - and that Bill Gates - was his Boss...

Now did, y…",positive
"RT @JohnRobertFinch: Robert F. Kennedy Jr. Slams Bill Gates, W.H.O. Over Vaccine That Killed More Children in Africa Than the Diseases it T…",negative
RT @TeemLisa: Who the hell is Bill Gates?  Why is he even allowed an opinion on our lives?,negative
RT @DollArntzen: TROJAN HORSE. Gates dad was head of PP so not surprising his son  Bill Gates supports eugenics &amp; depopulation. Gates Calls…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
@realDonaldTrump Bill Gates is going to use the virus vaccine to become king of the world.,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
Lindsey Graham works for Obama it's so obvious,negative
Bill and Melinda Gates Stored Food in Basement Years Ago for Pandemic https://t.co/cMcqPXlJN0 via @BreitbartNews,negative
RT @ALunajungle: @DeAnna4Congress Murrieta Police is complicit in the Bill Gates vaccination plan by throwing out this registered nurse she…,negative
Video: In defence of Bill Gates (excerpt from the Friday show) https://t.co/eERpnJ5zm8 #coronavirus #conspiracytheories #BillGates #BillGatesVirus #BillGatesIsEvil,neutral
"RT @CherokeeOwl: 🦠Something is Fishy about the #chinesewuhu Data?

▶️You don’t mean Fauci &amp; Birx are fudging do you?

💥Have these Fraud Rat…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @V_4_Vendatta: PART 1 

💥BILL GATES WANTS VAST SURVEILLANCE ON ALL AMERICANS 💥

💥DO YOU WANT THIS MAN TO PUT A VACCINE IN YOU ? 💥

#RT h…",negative
"May the TRUTH be learned...Thank you, Dr. SHIVA! 👍",positive
RT @TeemLisa: Who the hell is Bill Gates?  Why is he even allowed an opinion on our lives? https://t.co/6lo9ERVX15,negative
"RT @tariqnasheed: #TrumpIsNotADoctor is trending.

That’s interesting, because guess who else isn’t a doctor?

Bill Gates..

Yet he is out…",negative
"RT @eileeniorio: So Bill Gates' ""immunity passport"" ransom idea wasn't popular? 

What are our options? 
1. Lockdown forever, economic disa…",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @World_In_Mins: Can I get a🕺🏻💃🏻Healthcare Workers Dancing and or 
#ClapForOurCarers 👏🏻🍳👏🏻 #ClapforHealthcareWorkers
for this Registered…",positive
"RT @dennydenny1020: Well written article on what’s going on right in front of us. Ag all hinges on one another. Such a house of cards. 

 h…",neutral
Bill Gates and Intellectual Ventures Fund Microchip Implant Vaccine Technology - https://t.co/Ul0xVXR4qh,neutral
"RT @kittenmule888: 👇🏻💥”The world's most powerful doctor is...Bill Gates"" 
⁦@BillGates⁩ has become the largest donor to #WHO more than natio…",positive
"RT @Pismo_B: Love 👇🏻 Guy or Gal!!

Tell Bill Gates to suck a fat one🤣🤣

""Give me freedom or give me...the...the... you know the thing"" - Jo…",positive
"RT @TomWick15: MANDATED VACCINATIONS!

Do to want this form of control over you?

The WHO, CDC, and notable Globalist (Clinton &amp; Bill Gates…",negative
"RT @TheCrushedBones: Videos circulating of Bill Gates saying 'if we do a really good job with vaccines, birth control and reproductive heal…",positive
"RT @V_4_Vendatta: PART 2

💥BILL GATES WANTS VAST SURVEILLANCE ON ALL AMERICANS 💥

💥DO YOU WANT THIS MAN TO PUT A VACCINE IN YOU ? 💥

#RT ht…",negative
"Please take note of its corporate membership, 
Bill Gates 
Welcome Trust is owned by Dairy Farms International Holdings based in BERMUDA a notorious tax haven 
CEPI vaccines was founded 3 years ago by Welcome Trust &amp; Bill and Melinda Gates and was founded in Davos Switzerland !",positive
RT @36WorkingMan36: @TheSpeaker2018 Bill Gates is not even a scientist much less a doctor.  Poor Lindsey.,negative
"@alanbecirevic They just want to give you a mandatory vaccine - likely the same one that has the immunity passport stamp that's inserted into your body c/o Bill Gates. 

If I say this though, I'm a conspiracy theorist. When CBC says it - NO PROBLEM",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
Of course #WHOknew,neutral
"RT @UTt5r: ☠️☠️☠️In da family☠️☠️☠️

When you have so much money you have lost grip w reality.. you get people like Bill Gates who feels he…",positive
"RT @tariqnasheed: #TrumpIsNotADoctor is trending.

That’s interesting, because guess who else isn’t a doctor?

Bill Gates..

Yet he is out…",negative
"RT @mims: Bill Gates on the three major breakthroughs the pandemic is accelerating, which will allow is to beat it and will also subsequent…",negative
RT @DSmithGP: @chriscarlisle50 @Inevitable_ET ICYMI - EXCLUSIVE: Dr. Birx Helped Bill-Gates-and-Clinton Backed Pharma Company Distribute PH…,neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"a fellow employee?
does he also play hockey?
does he have any black friends?  I would work on getting him some black friends, so he can learn that his love of conspiracys is not helpful",negative
"RT @V_4_Vendatta: PART 3

💥BILL GATES WANTS VAST SURVEILLANCE ON ALL AMERICANS 💥

💥DO YOU WANT THIS MAN TO PUT A VACCINE IN YOU ? 💥

#RT ht…",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Pismo_B: Love 👇🏻 Guy or Gal!!

Tell Bill Gates to suck a fat one🤣🤣

""Give me freedom or give me...the...the... you know the thing"" - Jo…",positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @V_4_Vendatta: PART 1 

💥BILL GATES WANTS VAST SURVEILLANCE ON ALL AMERICANS 💥

💥DO YOU WANT THIS MAN TO PUT A VACCINE IN YOU ? 💥

#RT h…",negative
"RT @MonicaJosWorld: @TheSpeaker2018 @AwakenedOutlaw @LindseyGrahamSC WTF.....Bill Gates is a partner with China.......Lindsay, you waver ba…",negative
RT @Fact: I choose a lazy person to do a hard job. Because a lazy person will find an easy way to do it. - Bill Gates,negative
"RT @World_In_Mins: Can I get a🕺🏻💃🏻Healthcare Workers Dancing and or 
#ClapForOurCarers 👏🏻🍳👏🏻 #ClapforHealthcareWorkers
for this Registered…",positive
"@Charlotte3003G He missed out, ""Sorry for hiring a dingbat virological modeller with a proven record for suggesting the need for oceans of vaccine...&amp; bankrolled by Big Pharma/ Bill Gates.""
https://t.co/EG5KfAz6Rq
@MukgaParty @UkOptom @pinkmonkeygin @Ex_Sm3 @PrincessofWails @SteveSayersOne",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @BobbyChurchill1: @SamSenev The Bill Gates agenda runs with the nwo/illuminati agenda the more he makes the nwo/illuminati wealthier the…,negative
"RT @StuffArtistSay: @Bonita_801 @kirstiealley The article I read said
""Bill Gates Faces Trial in India for Illegally Testing Tribal Childre…",negative
"There’s no wonder YouTube, Twitter &amp; Facebook ban independent researchers, because they do what the mainstream media refuse to do.
Find facts &amp; tell the truth with zero bias.

Covid-19: Bill Gates and the UK Vaccine Network Scandal https://t.co/pk7ALVywoY via @YouTube",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @Thomas1774Paine: Bill Gates Continues To Push 'Immunity Passports' And Tech-Enabled Surveillance State To Combat COVID https://t.co/27q…,neutral
"Bill Gates Calls for a ""Digital Certificate"" to Identify Who Received COVID-19 Vaccine - The Vigilant Citizen https://t.co/bH7f1S4NYg",neutral
RT @kim9973: You really can't make this 💩 up. #BillGates will make BILLIONS from the TESTING - #ChrisWhitty - #ChiefMedicalOfficer to be ap…,negative
"@Naturegirlblog And neither is Bill Gates - Not a doctor, Not a scientist",negative
RT @tex_suzie: Who you gonna believe? 'Front line' doctor testing &amp; treating patients daily or a 'bought &amp; paid for' expert like Fauci who…,positive
RT @KeishaJake: DR FAUCI IS A SORRY ASS‼️I WOULD NOT TRUST DR FAUCI bc HES A LIAR&amp; THEIF‼️BILL GATES &amp; Dr FAUCI TEAM UP‼️Sweet Innocent Dr.…,negative
RT @LSW126126725: @DominicRaab @gavi The Bill &amp; Melinda Gates Foundation pledged US$ 750 million to set up Gavi in 1999. The Foundation is…,neutral
"RT @Jimcorrsays: Vaccines Contain Disinfectant. At last it's admitted by the media and doctors that it should not be injected.

TIME for th…",negative
"RT @GreenMedInfo: Bill Gates at it again, reminding us that this won't end, according to his self-appointed global health expert policy mak…",positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @DeAnna4Congress: #TrumpIsNotADoctor

Okay and?

Bill Gates isn't a doctor either.",negative
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
@SNIPERMikeUK @MisterAddons Dont make me send Bill Gates looking out for you.,negative
"RT @Forbes: Microsoft founder Bill Gates, in a blog post, offered a sobering prediction of the next phase of the coronavirus pandemic https…",negative
"RT @celestegrayxo: In 2019, Scientists Funded by Bill Gates to Spray Particles into the Sky in First(?) Experiment to Dim the Sun. Harvard+…",negative
Things that make you go hmmm....,positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
@ihaveswag32 Bill gates,neutral
"RT @TribulationThe: BRING DOWN the GATES FOUNDATION!

White House Petition Passes 100K Signature Threshold To Have Bill &amp; Melinda Gates Fou…",neutral
RT @TheRISEofROD: Why would democrats &amp; their fake news propaganda media viciously attack President Trump everytime he brings up potential…,negative
"RT @GrrrGraphics: The Evolution Of #BillGates New #BenGarrisonCartoon ""Bill Gates is not a virologist. He’s not a medical doctor. He doesn’…",negative
@ALunajungle @DeAnna4Congress Is she just talking about Bill Gates vaccine or all vaccines like the one for polio that worked and eradicated polio I agree 💯 about Gates and would not get vaccinated by Bill but other vaccines work,negative
"Bill Gates: As things get back to ‘semi-normal,’ it’s impossible to overstate the pain that lies in the years ahead https://t.co/oa6xrzsli9",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @cjtruth: FLASHBACK August 2019 - Bill Gates wants to spray millions of tonnes of dust into the stratosphere to stop global warming

The…",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @99freemind: Bill Gates' GAVI (Vaccine Alliance) was a World Bank partner project.
If you look into it, it was a finance job, not a heal…",positive
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @Roshe51: Investigative Journalist Exposes Bill Gates UK Govt. Takeover &amp; Glaxo In... https://t.co/UQXeUfLEZJ via @YouTube,neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jimcorrsays: Vaccines Contain Disinfectant. At last it's admitted by the media and doctors that it should not be injected.

TIME for th…",negative
"RT @Jordan_Sather_: I find it funny how the UFO guy for the New York Post, @MiddleOfMayhem, authored this one.

The UFO world is becoming h…",positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @momfromillinois: @superyayadize @bigbadant @realDonaldTrump Know who else isn’t trained in the medical field? Bill Gates. But that hasn…,negative
RT @prageru: Bill Gates just bought a $43 million mansion by the ocean...all while pushing the narrative that climate change will destroy t…,negative
"RT @TomWick15: MANDATED VACCINATIONS!

Do to want this form of control over you?

The WHO, CDC, and notable Globalist (Clinton &amp; Bill Gates…",negative
RT @TnSithole: @MoetiTshidi What is your say: study shows children vaccinated DTP have a tenfold death rate than unvaccinated. 50% vaccinat…,negative
"RT @free_energy2016: #BillGates : psychic or psycho?

""... epidemic naturally caused or intentionally...""
INTENTIONALLY 👊

In his own words…",negative
RT @nypost: Coronavirus conspiracy theories don't stop at Bill Gates and 5G https://t.co/RQnvZSz5Yb https://t.co/5nM4zq9txr,neutral
RT @HenryMakow: Gates Foundation was originally called Bill &amp; Melinda Gates Institute for Population Control. (Scrubbed from the internet)…,neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
Good grief 😔,negative
"RT @GrrrGraphics: The Evolution Of #BillGates New #BenGarrisonCartoon ""Bill Gates is not a virologist. He’s not a medical doctor. He doesn’…",negative
"RT @Tifvision: THIS IS BEING DONE RIGHT NOW NONCONSENSUALLY TO HUMANS AS THEY ARE TORTURED TO DEATH &amp; INCLUDES CHILDREN, ELDERLY, AND ANIMA…",negative
RT @jerome_corsi: #FireFauci created a #covid19hoax by taking his lying exponential-increase WRONG model (2 million deaths projected in USA…,negative
"Aaaaand then everyone found out that all of these theories were, in some way, true. Truth hidden in plain sight.",positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"Jim Fetzer - Bill Gates Is a Traitor to America, Is Melinda Gates Really a Man? The Deep State Is Really Running Wild, COVID-19 Facts \""Bombshell\"" Joe Biden Is a Creep (the Michael Decon Program) https://t.co/AA3eOh4XHD",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
@Patrick37367997 @ClarkeMicah @martingeddes Shocking isn’t it. Almost like this was all for nothing except for the WHO to serve the world information to benefit bill Gates and the Democratic political agenda.,negative
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
"Historian Exposes Bill Gates' Ties To NAZIs And More
Watch Video Now
&lt;div class=""ifw-player"" data-video-id=""5e8c9ef7475781009430c49d""&gt;&lt;/div&gt;&lt;script src=""https://t.co/dFvic8fQsV"" async&gt;&lt;/script&gt;",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
Bill Gates: Here are the innovations we need to reopen the economy https://t.co/E4kd6gIQJ4,neutral
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
"RT @TheClasslessCo: #BILLGATES FATHER’S COMPANY K&amp;L, LLP is a PARTNER w AAAS—RESEARCH AMERICA—NIH—THE SAME BILL GATES WHO FUNDS VACCINES &amp;…",neutral
RT @kim9973: You really can't make this 💩 up. #BillGates will make BILLIONS from the TESTING - #ChrisWhitty - #ChiefMedicalOfficer to be ap…,negative
@lesleyabravanel @realDonaldTrump @BostonGlobe Don’t blame trump —Ask bill gates and fauci and deep state who created it in the first place —-your people !! And the fake news too —all one big gang bang of Soros and Killary and people u never even knew about —so I suggest u wake up !!,negative
"RT @DonnaWR8: WOW! What an AMAZING coincidence. It’s almost like it #COVID19 was PLANNED.⬇️

Massive Pandemic Simulation Was Ran With Help…",positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @SaketGokhale: “When politicians &amp; public-health authorities forfeit trust, they cause real harm by creating a space that conspiracy the…",negative
Millie Weaver of https://t.co/wVm5sfD47O - Lock Bill Gates Up! #MillieWeaver #BannedVideo #BillGates #LockBillGateUp  https://t.co/YO4LBpM6HG,neutral
"RT @World_In_Mins: Can I get a🕺🏻💃🏻Healthcare Workers Dancing and or 
#ClapForOurCarers 👏🏻🍳👏🏻 #ClapforHealthcareWorkers
for this Registered…",positive
RT @vitriolicgoy: Pandemic 2??? What the hell is Bill Gates plotting? #arrestbillgates https://t.co/9dW4MZGQp7,negative
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
@AlwayACritic @Rectitude20 There are many countries attacked by Bill Gates. Do you think anyone will take him out?,negative
"RT @GrrrGraphics: The Evolution Of #BillGates New #BenGarrisonCartoon ""Bill Gates is not a virologist. He’s not a medical doctor. He doesn’…",negative
