RT @LouiseJensonxxx: https://t.co/rU7qQDsHoI #onlyfans #lockdownextension #Isolation #Covid_19 #exclusive #milf #SubscribeNow 🎥 daily updat…,neutral,0
RT @sccoastaldude: Just biding my time until I see #UsamaBinKushner trending.,positive,0.674133
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
"RT @weijia: NEW: @MichaelRCaputo may have deleted the tweets that @KFILE uncovered, but there’s audio too. 

Here’s a clip from his podcast…",negative,-0.618726
"RT @bakaresimbiat: There r diff clothes mask in circulation but here r 5 reasons you should order frm us.

A thread.

Pete Edochie, 27k USD…",neutral,0
"RT @KFILE: Some of the deleted tweets from the new HHS assistant secretary for public affairs: 

https://t.co/V1srtrx52E https://t.co/qmSHh…",neutral,0
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
"RT @ChidiNwatu: @DonaldJTrumpJr Do you really want to talk about Osama Bin Laden?
https://t.co/JUHHywkgQx https://t.co/9yNuRI30bv",negative,-0.717619
"RT @TeaPainUSA: Can you smell the sweat and desperation?

https://t.co/77jJXkohmH",neutral,0
RT @funder: They wanna talk bin Laden? Ivanka and Donald Trump’s Dubai business partner works with the bin Laden family. Same guy also is b…,negative,-0.902569
"RT @lollypeezle: Corona Virus has killed 28 people in Nigeria.

The Nigerian Police have killed about 40 claiming they are protecting them…",negative,-0.971781
@POTUS @realDonaldTrump @WhiteHouse @DonaldJTrumpJr is a #MAGA #RUBE pussy.,neutral,0
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
RT @RepSpeier: These disgusting tweets are disqualifying for any job in government let alone Assistant Secretary for Public Affairs at HHS.…,negative,-0.990178
RT @FedupWhAmerican: Sounds like what PUTIN proved with your DADDY!,positive,0.783207
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
RT @RealJamesWoods: Even our worst enemies had this figured out.  https://t.co/748IcAgwIb,negative,-0.885552
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
"RT @mansifule: Best pic on internet Today...
#lockdownextension https://t.co/wvJAi6MBrN",positive,0.77446
RT @RyanAFournier: Documents were unsealed showing Bin Laden plotted to assassinate President Obama to throw the U.S. into a crisis and mak…,negative,-0.804172
Everone is going to strict lockdown but in 🇵🇰 we are going for smart lockdown moron government #lockdownextension,negative,-0.807446
"#lockdownextension  #LockDownNigeria  #PoliceBrutality  #COVIDー19  Lockdown tragedy: Rivers policewoman shot dead
https://t.co/CIEjv1JTJZ",neutral,0
"RT @DonaldJTrumpJr: Retweet if you think this is incredible... Wow!

Osama bin Laden wanted to make Biden president because that would dest…",positive,0.41564
"RT @natemcdermott: New by @KFILE @emsteck &amp; me:

In a series of now-deleted tweets, Michael Caputo, the new spokesman for the Department of…",negative,-0.485226
RT @DemolaRewaju: How many more people will die before we realise that the Nigeria Police as presently constituted is a threat to society a…,negative,-0.962236
RT @RepSpeier: These disgusting tweets are disqualifying for any job in government let alone Assistant Secretary for Public Affairs at HHS.…,negative,-0.990178
RT @RyanAFournier: Documents were unsealed showing Bin Laden plotted to assassinate President Obama to throw the U.S. into a crisis and mak…,negative,-0.804172
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
"Anybody else having wierd food cravings since the lockdown began? I've been craving cake ever since day one. It's painful.
#Covid_19 #COVID2019india #Covid_19india #coronavirus #lockdownextension #lockdown #QurantineLife #Quarantine #coronamemes #coronavirusmemes",negative,-0.672715
"RT @chrislhayes: Real real disgusting stuff here. 

https://t.co/MumjcqhM5P",negative,-0.978932
"RT @BrendiWells: @JohnBWellsCTM @POTUS From my sister in South Africa -
I think #QforDummies is a great idea! People need to understand wha…",positive,0.677337
"@KFILE @gtconway3d What life experience led him to think up anteater ass eating?
Good god.  Makes me want to caputo.",positive,0.527154
RT @JGreenblattADL: These tweets channeling classic #antisemitic tropes &amp; vile racism have no business coming from a @HHSGov spokesperson.…,negative,-0.750601
RT @Queen_Pardo: We are led struu 🤣😂😂 #lockdownextension #level4 https://t.co/rLjhXPT7cF,neutral,0
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
RT @MrSomtoOkonkwo: Video Of Nigeria Policemen Fighting Each Other Over Who Will Collect The Bribe Money They Extorted From A Civilian In E…,negative,-0.812356
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
"RT @Mamaboi4: Fellow South Africans, The President has spoken. Level 4 it is #CyrilRamaBillion #lockdownextension #Ramadan2020
#SouthAfrica…",positive,0.604152
"RT @DavidJHarrisJr: Even Osama bin Laden knew that making Sleepy Joe president would throw the U.S. into a crisis...
https://t.co/iPKS3OciQ2",negative,-0.90243
"RT @kentnish: What is going on with my twitter feed today: Danny Trejo, Alex Trebek and Insane Clown Posse...oh and Bin Laden. https://t.co…",negative,-0.894409
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
"RT @MarkSZaidEsq: @KFILE Oh, there are many Caputo tweets that shame the office he now has been given the privilege of holding. He deleted…",negative,-0.893842
"Nigerian police is shit, imagine killing one of your own, only to come back to do mass arrest of the citizens.",negative,-0.984731
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
"RT @sbacktime2unite: Not Surprised Really...That Whole Administration was ""FOUL"" @DonaldJTrumpJr Susan Rice, Corrupt Hillary &amp;  Ole ""Renega…",negative,-0.742661
"Oh good, I see Bin Laden is trending.",positive,0.648946
"RT @CheriJacobus: With Caputo and the Russian he totes didn't know both having their little mailboxes in this little Miami store, it would…",negative,-0.780089
"RT @johncardillo: Hillary was Russia’s choice. 

Biden is China’s and was Bin Laden’s choice. 

Way to go Dems! https://t.co/rDzVLAV9Be",negative,-0.756217
"RT @DonaldJTrumpJr: Retweet if you think this is incredible... Wow!

Osama bin Laden wanted to make Biden president because that would dest…",positive,0.41564
RT @JackyVegas1: Obama bin Laden was right about that ...Braindead Biden would basically finish off the United States with that retarded mi…,negative,-0.984186
"RT @imMAK02: West Bengal: Hindu Couple, Stranded In Lockdown, Finds Shelter In Muslim Home

The Abdullah family has told Mithun and Moumita…",neutral,0
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
"RT @SheWhoRises: Michael Caputo is a GRU asset. 

That is all. That is my tweet. https://t.co/jGjmdUUsV3",positive,0.592687
RT @olgaNYC1211: Not shocked at all! Caputo is a disgrace who worked for a politician in Ukraine suspected of ordering the beheading of a j…,negative,-0.9346
"RT @AmandiOnAir: It is an inarguable fact that this man has caused more preventable American deaths and greater, more incalculable damage t…",negative,-0.977783
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @chrislhayes: Real real disgusting stuff here. 

https://t.co/MumjcqhM5P",negative,-0.978932
"Adidas Slides available now... Order for yours call or whatsapp 0551442831 

#shoestore #lockdownextension #adidas #adidasslides #accra #ghana #onlinestore https://t.co/GymzhK5zOI",neutral,0
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @mrrebelxo: Ecowas nominated Buhari Sinzu as champion, someone that talks to his citizens every 14days just for #lockdownextension and t…",neutral,0
RT @RealJamesWoods: Even our worst enemies had this figured out.  https://t.co/748IcAgwIb,negative,-0.885552
"What a sick person

New Trump administration official made racist comments in now-deleted tweets https://t.co/FraTedVUAj #SmartNews",negative,-0.930238
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
"RT @nathantimmel: Man, it sure is amazing that these stories about Usama bin Laden wanting Biden to be president are all coming to light no…",positive,0.878717
"So basically, the President is opening, but not opening opening #lockdownextension #CyrilRamaBillion #maskchallenge",negative,-0.716302
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @yt_janu: @FortniteGame Please give South africans Fortnite Servers!!

Everyone please retweet and share!! Add #FortniteAfricanServers t…",neutral,0
RT @BizaMano: This killed me 😭#CyrilRamaBillion #lockdownextension #cyrilramaphosa https://t.co/BuYdGwgBiv,negative,-0.987738
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"@Phillygirl741 @ADL Yup, it's now a ""conspiracy theory"" to point out George Soros funds things

https://t.co/U53FaPbRV5",negative,-0.676024
"RT @mansifule: Best pic on internet Today...
#lockdownextension https://t.co/wvJAi6MBrN",positive,0.77446
"RT @drugmonkeyblog: Reminder, the NIH is in the HHS. NIH funded work is done by people of all races and nationalities. This is the new publ…",positive,0.551434
RT @Baligubadle1: @DonaldJTrumpJr dOnald tRump would have pardoned Osama Bin Laden and give him the presidential medal of freedom.,negative,-0.605637
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
"RT @chrislhayes: Real real disgusting stuff here. 

https://t.co/MumjcqhM5P",negative,-0.978932
"RT @DonaldJTrumpJr: Retweet if you think this is incredible... Wow!

Osama bin Laden wanted to make Biden president because that would dest…",positive,0.41564
"RT @Lany_SKA: What people don't understand is that Mr President has extended the lockdown.

He just did it strategically. 

@CyrilRamaphosa…",negative,-0.676096
"RT @BrianFrosh: How did such a hate-filled person ever get appointed to a government position, let alone one of responsibility?  He's got t…",negative,-0.88947
Biden should seriously consider suing Jr. for this...,negative,-0.940219
"RT @PhinduloMakhad2: @kay_stone_sa 
🔥🔥💯💯💯💯💯🔥🙌🙌
He's dropping a single this weekend.
King Monada
Makro
#lockdownextension https://t.co/CC5jy…",positive,0.879547
"#postcovid19plans Are you interested in holding a leadership position in an organization? Improve your C.V with this FREE course “Workforce Collaboration and Development” https://t.co/I6nsXR1xgX

@YALINetwork 

#1jobhub #Learningathome #lockdownextension #StayHome",positive,0.706365
Money over life. Once again we’ve proven what’s more important. #CyrilRamaBillion #lockdownextension #Covid19inSA,positive,0.547911
"RT @TheRickWilson: If bin Laden showed up on 9/12 with a sack of cash and an offer to build a golf course in Afghanistan, your mercenary da…",negative,-0.910523
RT @TeaPainUSA: How do you think he got the job? https://t.co/78cseTa9RL,neutral,0
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
"RT @TheRickWilson: If bin Laden showed up on 9/12 with a sack of cash and an offer to build a golf course in Afghanistan, your mercenary da…",negative,-0.910523
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
RT @CheriJacobus: @KFILE Pretty cozy.  Caputo and Hank Greenberg (the Russian he totally didn't know and forgot all about setting up that m…,positive,0.792191
"RT @jerrysaiyan: We all know the tRump family are all criminals, Here’s more proof......",negative,-0.934326
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
RT @xoJusticeFinley: It's why they hired him. https://t.co/nFPwbexlNy,neutral,0
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @T_S_P_O_O_K_Y: So...the progressive left Orwellian bots are here to tell us that opinions on the Chinese coronavirus origins is ""racist…",negative,-0.922068
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
This just proves that the hemorrhoid doesn't fall far from the ass!,negative,-0.814574
"RT @GuadalahonkyToo: @MarkSZaidEsq @SecAzar Michael Caputo can't stand to be referred to as a Russian stooge. 

#RussianStooge https://t.co…",negative,-0.691582
"RT @DonaldJTrumpJr: Retweet if you think this is incredible... Wow!

Osama bin Laden wanted to make Biden president because that would dest…",positive,0.41564
Expired coupons at fast food restaurants 🍟😂 Follow For More Content Like This‼️#TikTok #Trending #FunniestTweets #MEMES #Viral #ViralVideo #fastfood #food #TwitterMomentsOfTheDecade #funnymemes #TrendingNow #lockdownextension https://t.co/wFH9bad3lL,negative,-0.829487
"RT @DonaldJTrumpJr: Retweet if you think this is incredible... Wow!

Osama bin Laden wanted to make Biden president because that would dest…",positive,0.41564
"RT @SoniAkhona: #lockdownextension 
#cyrilramaphosa 
levels😂😂 https://t.co/5MiulAy1SF",neutral,0
RT @JamesFourM: Apparently @OANN deleted four separate stories and/or videos featuring Michael Caputo from their website. All of the links…,negative,-0.902585
"RT @DonaldJTrumpJr: Retweet if you think this is incredible... Wow!

Osama bin Laden wanted to make Biden president because that would dest…",positive,0.41564
RT @CheriJacobus: @KFILE Pretty cozy.  Caputo and Hank Greenberg (the Russian he totally didn't know and forgot all about setting up that m…,positive,0.792191
RT @RyanAFournier: Documents were unsealed showing Bin Laden plotted to assassinate President Obama to throw the U.S. into a crisis and mak…,negative,-0.804172
BRITAIN YOU ARE BEING LIED TO‼️ stop being told what to think and start seeing the world for yourselves! Suspect everything because you are absolutely right too. #BillGates #lockdownextension #coronavirus #Covid19UK #FakeNews #hoax #lockdownuk #WuhanBioLab https://t.co/nG940TR82a,negative,-0.769441
RT @funder: They wanna talk bin Laden? Ivanka and Donald Trump’s Dubai business partner works with the bin Laden family. Same guy also is b…,negative,-0.902569
"RT @jaredlholt: While we're all talking about the new HHS spokesman Michael Caputo, it's worth re-upping the fact that One America News (a…",positive,0.599392
"RT @maqondisa_maqo: UGogo was 30days ahead of time 😁😁
#maskchallenge #lockdownextension https://t.co/trxx1t7wvp",neutral,0
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
RT @proustmalone: This Joe Biden character is just getting flamed from every angle. https://t.co/v0UJkWAvWC,negative,-0.584714
"RT @KFILE: And here are tweets that Caputo retweeted:

https://t.co/V1srtrx52E https://t.co/yueNoEQ8MZ",positive,0.680578
"RT @major_daughter: It's Money Saving Time! With so many restaurants closed, we're all forced 2 stay home &amp; cook instead of eating out. I k…",negative,-0.746987
RT @ChuckeEChaves: Osama bin Laden is trending so time to bring back this gem https://t.co/961D8yvF2i,positive,0.569213
"RT @TheRickWilson: If bin Laden showed up on 9/12 with a sack of cash and an offer to build a golf course in Afghanistan, your mercenary da…",negative,-0.910523
I saw Bin Laden trending and thought for a moment that he had died of coronavirus,negative,-0.966837
"New @HHSGov spokesperson #MichaelCaputo made racist (and now deleted) tweets. #RacistInChief 
https://t.co/NLbzKLAQQm",negative,-0.889439
"RT @emptywheel: Since we're all talking about Michael Caputo again, a reminder that FBI investigated something called Project Rasputin he w…",negative,-0.509766
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
"Say what you want about his politics, Osama Bin laden is HOT",negative,-0.919238
RT @thistallawkgirl: Many people are saying that Osama bin Laden’s favorite TV show was The Apprentice.,negative,-0.852802
RT @funder: They wanna talk bin Laden? Ivanka and Donald Trump’s Dubai business partner works with the bin Laden family. Same guy also is b…,negative,-0.902569
"RT @chrislhayes: Real real disgusting stuff here. 

https://t.co/MumjcqhM5P",negative,-0.978932
Caputo is a sick bastard.,negative,-0.991494
"RT @imMAK02: This shameful incident happened in Sitapur, Uttar Pradesh. 

A 7 month pregnant woman was going to district hospital, police s…",negative,-0.933523
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole. https://t.co/VtRDSyUJ8m,negative,-0.944253
"RT @DoroMavo: So we're in agreement that he's the BEST President on this earth right?

#lockdownextension 
#maskchallenge 
#Ramaphosa 
#lev…",positive,0.69001
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
This is an Extention that is not plugged #lockdownextension #Levels #level4 #Ramabillion https://t.co/jD8Zk8YvIO,negative,-0.729178
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
and the hits just keep on coming.,positive,0.751023
RT @jsolomonReports: Osama bin Laden sought to assassinate Obama and leave a 'totally unprepared' Joe Biden in charge. Old declassified doc…,negative,-0.753816
RT @tonyposnanski: Retweet if you think Donald Trump Jr. Is an enormous asshole.,negative,-0.985408
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
"RT @gmah5775: HHS Spox Michael Caputo Deletes Slew of Tweets Featuring Coronavirus Denial, Conspiracy Theories, Racist Comments About China…",negative,-0.966977
"RT @KFILE: New HHS spokesman made racist comments about Chinese people in now-deleted tweets
https://t.co/V1srtrx52E",negative,-0.905547
"RT @DoroMavo: So we're in agreement that he's the BEST President on this earth right?

#lockdownextension 
#maskchallenge 
#Ramaphosa 
#lev…",positive,0.69001
"@DonaldJTrumpJr You feckless moron. Did you hear that when you and Daddy were in Dubai hawking your latest golf community, in partnership with the Kushners and the Bin Ladens? Oh sorry, that was your sister. Your embarrassment to the human race!
https://t.co/xf6zPiKsbz",negative,-0.760862
"RT @Lavender_Isis: For anyone that’s still a bit confused 🤗

#lockdownextension #level4 
#CyrilRamaBillion #Covid_19 #Covid19SA https://t.c…",negative,-0.672837
Wow if this isn’t a ringing endorsement for a #NeverBiden slogan I don’t know what is....,negative,-0.924838
"My kid sister made my hair
That's how we're going to roll for now😂.

#lockdownextension #NatachaAkideFoundation #40billion https://t.co/PIpVCeo5EP",positive,0.500891
RT @glennkirschner2: So Russia got Trump elected the first time and now Jr. is siding with &amp; invoking the name of Bin Laden in a desperate…,negative,-0.87962
RT @RepSpeier: These disgusting tweets are disqualifying for any job in government let alone Assistant Secretary for Public Affairs at HHS.…,negative,-0.990178
RT @BellaTrysts: This is just precious! I love the receipts that say #MichaelCaputo is a raging asshole. https://t.co/ryAn9hpnEf,negative,-0.944293
RT @ounce_of_spidre: why is bin laden trending did he get cancelled,negative,-0.972225
"RT @weijia: NEW: @MichaelRCaputo may have deleted the tweets that @KFILE uncovered, but there’s audio too. 

Here’s a clip from his podcast…",negative,-0.618726
RT @glennkirschner2: So Russia got Trump elected the first time and now Jr. is siding with &amp; invoking the name of Bin Laden in a desperate…,negative,-0.87962
Me Mr President I didn't do it 🙌 #cyrilramaphosa #lockdownextension,negative,-0.804786
"Here We Go 😎😊😊😊😊

#CyrilRamaBillion #cyrilramaphosa #lockdownextension https://t.co/kEshxgbHKF",positive,0.955625
"RT @weijia: NEW: @MichaelRCaputo may have deleted the tweets that @KFILE uncovered, but there’s audio too. 

Here’s a clip from his podcast…",negative,-0.618726
"RT @Anon__Truther: ""BⓘnLaden wanted to kill 0bama b/c he thought J0eBiden was totally unprepared to be president &amp; would 'plunge the US int…",negative,-0.69702
RT @funder: Trump probably hired Caputo BECAUSE of his racist tweets.,negative,-0.897491
"RT @imMAK02: This shameful incident happened in Sitapur, Uttar Pradesh. 

A 7 month pregnant woman was going to district hospital, police s…",negative,-0.933523
"RT @LaraibShahzadi1: Cutest picture on internet😍
#coronavirus #lockdownextension https://t.co/2VYcdZ1UWR",positive,0.917956
RT @sfpelosi: sadly on brand,negative,-0.982628
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
"@JoeBiden Joe, not even our enemies think highly of you. #OsamaBinLaden wanted to assassinate President Obama so that YOU would become the #POTUS.

He wanted that, thinking YOU were totally “unprepared” to become the president.

 https://t.co/qhkQaQcubW",negative,-0.582505
"RT @RepRaskin: The anti-Asian bigot &amp; racist Caputo must be fired today. His deranged, profane &amp; hate-filled polemics disqualify him for pu…",negative,-0.86283
"RT @TeaPainUSA: Can you smell the sweat and desperation?

https://t.co/77jJXkohmH",neutral,0
RT @officioLove: Drop your handle let’s follow you #lockdownextension 🇰🇪 🇿🇦 🇳🇬,neutral,0
What???!?!?,neutral,0
"RT @KFILE: NEW: In deleted tweets, new HHS spokesman Michael Caputo said the coronavirus was because ""millions of Chinese suck the blood ou…",negative,-0.994425
